jcs-JobTitle href,jcs-JobTitle,css-1h7lukg,css-1ey0anm,css-1restlb,css-18z4q2i,css-o11dc0,css-o11dc0 (2),css-o11dc0 (3),mosaic-provider-jobcards-1f1q1js,css-18z4q2i (2),css-18z4q2i (3),more-items,ialbl,mosaic-provider-jobcards-1f1q1js (2),more_loc href,more_loc,css-1yxm164,css-16euvrx,css-1r2rz3d,css-19e4dnp,css-198i6pb,brandingLogo-image src,css-1restlb (2),css-dpbozm,css-dpbozm (2),css-1t13nic,css-19kaor0,css-19kaor0 (2),css-152qxwl,css-o11dc0 (4),more-items (2),css-14rqksf,css-o11dc0 (5),css-o11dc0 (6),css-o11dc0 (7),css-o11dc0 (8),css-o11dc0 (9)
https://www.indeed.com/rc/clk?jk=965fd2d91a508108&bb=hNU_oMyemI2xMHF_NONN6ttuOFB7PhyFtm_dR-nlud5C_h3lkcZKsTDD1af1xUrNzg0fYiwlGwlNJTrcT7TuYe4cccZCMwmx585AuM2AfJzirlnlzJ3VvcEGF2vIb9X7&xkcb=SoB667M356-iFwSgKB0CbzkdCdPP&fccid=82e58e9861d48566&vjs=3,Lead Data Scientist - Decision Analytics,Home Depot / THD,,"Atlanta, GA","$120,000 - $240,000 a year",25% Technical Exploration & Development - Seek further knowledge on key developments within data science by attending conferences and publishing papers;…,data,,Typically responds within 1 day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=67d780e3f2d9627d&bb=hNU_oMyemI2xMHF_NONN6gaBc5dCVJVqbPFPwPBtWMBQmIbqs8BkALRhNzBkNKxR2uLbswNO8y13DorxBDWN2La4pJuVMqBP6jeccn3Mv4DHl59G9tLGwA%3D%3D&xkcb=SoDn67M356-iFwSgKB0BbzkdCdPP&fccid=1b866506aec22461&vjs=3,"Manager, Data Science",Hewlett Packard,,"Austin, TX","$130,000 - $200,000 a year","Manage and mentor a global team of 3-5 data scientists, fostering a collaborative and innovative work environment.",data,scientists,,,,,,,,,,,,,,,,,,,,,,,,,Long term/short term disability insurance.,,,,
https://www.indeed.com/rc/clk?jk=323d8c4648a7c716&bb=hNU_oMyemI2xMHF_NONN6idYgauOPiyIYqZoxHkUtOUsVXAEsFEHcrmI8wd2rXmRotUOZaeDuon-A8QiQjQKooX_TFVVMliHMh9AwJLoU-hti7wZQXdgW9gqRpYiRsJK&xkcb=SoBT67M356-iFwSgKB0AbzkdCdPP&fccid=dcaff20290660bac&vjs=3,Atmospheric Data Scientist,"Earth Resources Technology, Inc",,"Hybrid work in College Park, MD","$46,000 - $221,000 a year","Demonstrated proficiency in scientific programming languages such as Python, Fortran and in computational tools such as MATLAB or others.",,,,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=95d1befcef269aca&bb=hNU_oMyemI2xMHF_NONN6oSrRSFi7KaQ-a0WTzPjL9O7cvod9Co91e_1oLv8gM4UttDE-BAvhKzNQ88CIsH-qiZrT_VXzokTvFJEMgI-gWBXYXSeyJ7G4dgfo2dhCkt7&xkcb=SoDd67M356-iFwSgKB0HbzkdCdPP&fccid=b5b758716098f3ec&vjs=3,"Staff Decision Scientist, Car",Lemonade Insurance Company,,,"$170,000 - $190,000 a year",You’ll leverage competitive data and data science to optimize our customers’ experience— and ensure fairness and accuracy in pricing.,data,data,,Full-time,,,,,,,,,,,,,Remote,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=fa39242dd819a5a6&bb=hNU_oMyemI2xMHF_NONN6taG-FA1dWUVI2ohDHD-VTCksZvyqzeFmilp1DfIyiRMCn1hqP-uMNlhlB9aE1NY0lTB77qsS9RiCCYBk5UYBytq1I4BTilDojXUd62jI0XN&xkcb=SoBp67M356-iFwSgKB0GbzkdCdPP&fccid=c629e32155ebd42c&vjs=3,Data Scientist II - Demand Transfer,HEB,,"San Antonio, TX 78204 
(Lone Star area)",Full-time,Grows expertise in constructing distributed machine learning pipeline from scratch.,,,Typically responds within 1 day,Extended hours,,,,Pay information not provided,,,,,,,,,,,,,,,,,,(Lone Star area),Ability to grow expertise in constructing distributed machine learning…,,,,
https://www.indeed.com/rc/clk?jk=63abc2d3da4f0ab2&bb=hNU_oMyemI2xMHF_NONN6t5pQoq-SfXDcPoZ0MRYY5Jse5Sly5PmE93qBOdR5Et6hc7ZDMutUR5FZQFp_iL8gbGlUVFX0hBIeMUtOb5IvMDRd68EQrDp5JBKTGVa0K0A&xkcb=SoD067M356-iFwSgKB0FbzkdCdPP&fccid=82a5852c691fe3de&vjs=3,Senior Decision Scientist,Fractal Analytics,,California,"$90,000 - $160,000 a year","As a full-time employee of the company or as an hourly employee working more than 30 hours per week, you will be eligible to participate in the health, dental,…",,,,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=532e385b2ac1d905&bb=NcnLQcnicBZ6G-4iMuYbPQAnaZdWm4xFbs8jqufvyoFjKhlZxY-mXMe94avdIr3Ui4NfDz4b7gLshumpC5LAlh6EXSavgd93NGLCPp5afEnzXz4fewK6-w%3D%3D&xkcb=SoAK67M356-hkkQHYx0LbzkdCdPP&fccid=79d765fbdf57b7d6&vjs=3,"Lead Data Scientist, Data Science",National Grid,,"Hicksville, NY 11801","$143,000 - $168,000 a year","Knowledge in time series, regression, machine learning and/or deep learning as applied to forecasting is required.",,,,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=67d780e3f2d9627d&bb=NcnLQcnicBZ6G-4iMuYbPW0C_LSVPMKE7qRYvPF9t1Bcwz7stXIsLp7cey4kCmQtn3ZnU6-48t9f4kMrIHiQ3ySD9SA_SOOFlzRb2PWXy00Yjffi_lZC6g%3D%3D&xkcb=SoC-67M356-hkkQHYx0KbzkdCdPP&fccid=1b866506aec22461&vjs=3,"Manager, Data Science",Hewlett Packard,,"Austin, TX","$130,000 - $200,000 a year","Manage and mentor a global team of 3-5 data scientists, fostering a collaborative and innovative work environment.",data,scientists,,,,,,,,,,,,,,,,,,,,,,,,,Long term/short term disability insurance.,,,,
https://www.indeed.com/rc/clk?jk=8491ddf3ff68a51d&bb=NcnLQcnicBZ6G-4iMuYbPcOwzmBdUySjZL_XUhQaCxVvV6kJFQM8H_5r20C-Qbe2IQYgcRqKOb4aT-qkVdEHjfv-vEKuLJe9VKi-HYuh3M3dUnG_SAmkxFTV2pQxLqWs&xkcb=SoAj67M356-hkkQHYx0JbzkdCdPP&fccid=31deb4e9336f4b27&vjs=3,Sr. Data Analyst,Angel Studios,,"Provo, UT","$88,000 - $118,000 a year","In-depth experience and knowledge of data analysis principles, technologies, industry trends and best practices.",data,,,Full-time,,,Easily apply,,,,,,,,,,,,,,,,,,,,5+ years of relevant experience.,,,,
https://www.indeed.com/rc/clk?jk=dd6d328bc2eda518&bb=NcnLQcnicBZ6G-4iMuYbPViIuWr7_zrw12RYTY7JOD71j7oBRUKbt--KXYcmtrhsGs2rusCjNhSitTbB0wtehCJau1nslQapYt734XCzR48F6AwhcsDjkiSdbcSWzEo3&xkcb=SoCX67M356-hkkQHYx0IbzkdCdPP&fccid=057abf3fd357e717&vjs=3,Lead Data Scientist,Barclays,,"Whippany, NJ 07981","$160,000 - $180,000 a year","To use innovative data analytics and machine learning techniques to extract valuable insights from the bank's data reserves, leveraging these insights to inform…",data,data,Typically responds within 9 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=d86ebe291dc7f5b5&bb=NcnLQcnicBZ6G-4iMuYbPdr7KSmZSz6GK_aSlJB0tKfUksgZGtHqspn7F5gvv1nZVNvwgruqN2nEzui9GAD7Z9pinWDdcVQ5XZdDUnw4EAr-6Bs95jAOlMpXSGYORBuo&xkcb=SoAZ67M356-hkkQHYx0PbzkdCdPP&fccid=fe0c688904dd0f58&vjs=3,Data Scientist – AI Software Developer,Trideum Corporation,,"Huntsville, AL 35806",Full-time,Develop custom machine learning models and algorithms and perform complex data analytics.,data,data,Pay information not provided,,,,Easily apply,,,,"Employer
Active 3 days ago",Employer,,,,,,,,,,,,data,,,"Must possess a strong data science, data engineering, machine learning…",,,,
,,,,,,,,,,,,,,,,,,,Strengthen your profile,Save,Skip,,,Do you have this skill: Communication skills?,Communication skills,*,Yes,No,We'll use this to show jobs you may be qualified for.,,,,,,,,
https://www.indeed.com/rc/clk?jk=4120ec94e3549fd9&bb=NcnLQcnicBZ6G-4iMuYbPV8BRY3Iu28vhuApxi6zLFuPS0V-BfUtMOncOHRaoVgP-1F2v-26Zc7hNptUkURElK8j5na9iWaf1yMHrkzKeWwFHii2Ii740T11kyURjcDP&xkcb=SoCt67M356-hkkQHYx0ObzkdCdPP&fccid=32227046f4a45298&vjs=3,Data Scientist - Growth/Marketing Analytics,Kikoff,,"San Francisco, CA","$212,000 - $469,000 a year",3-5 years experience using analytics to drive key business decisions in growth/marketing analytics.,,,,Full-time,,,Easily apply,,,,,,,,,,,,,,,,,,,,Identify key trends and build automated reporting &…,,,,
https://www.indeed.com/rc/clk?jk=836ba8a0ad4c291f&bb=NcnLQcnicBZ6G-4iMuYbPTPC46vfQ4MytjqFLoPAOSlKFsYL3FxOJJT-M6y5cIHiUEPF10r-AX9GgTaRHILDA4jXyK32KjizxuAViX7AmD9hi1_KZEwBKIGirAvAYgYp&xkcb=SoAw67M356-hkkQHYx0NbzkdCdPP&fccid=5cb727313a823dd6&vjs=3,Senior Data Scientist,The University of Chicago,,"Chicago, IL 60637 
(Woodlawn area)","$82,000 - $118,000 a year",Runs weekly lab meetings and serves as point of contact for trainees and collaborating data scientists.,data,,,Full-time,,,,,,,,,,,,,,,,,,,,,,(Woodlawn area),Experience with electronic health record data.,,,,
https://www.indeed.com/rc/clk?jk=6b46aabc12b94490&bb=NcnLQcnicBZ6G-4iMuYbPXfmsKsj5c8zxtbGpDjbeQARUMQ4ecTl-PXHjG88PNY8_gpR2ZFdajVtQE_pO4NAHY0ygNKX9EVo1EEHWTwOGR2-Bd0Cjytj_PTy8IS0UVix&xkcb=SoCE67M356-hkkQHYx0MbzkdCdPP&fccid=339607bfa2090225&cmp=Valkyrie-Intelligence&ti=Senior+Data+Scientist&vjs=3,Senior Data Scientist,Valkyrie Intelligence,,"Hybrid work in Austin, TX 78701","$110,000 - $140,000 a year","We are looking for candidates who are interested in analyzing data, developing models based on that data, and transforming the outputs of those models to…",data,data,Typically responds within 3 days,Full-time,Monday to Friday,,Easily apply,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=b932bf5863a8bf97&bb=NcnLQcnicBZ6G-4iMuYbPWZsDq0KELbRpa_vjwxFIk8QOf4vJxH2unj0dBwUqG0RRILcHLXcqY3kpD53NXBReTaPoc74Pv9nbrOKXxKEs06Od2d86DIOdA%3D%3D&xkcb=SoBt67M356-hkkQHYx0DbzkdCdPP&fccid=ac8d156b339793e6&vjs=3,Machine Learning Engineer (Full Stack),Lilly,,"Indianapolis, IN 46204","$142,500 - $228,800 a year","Data Strategy and Analytics: Support the creation of analytics frameworks to mine data, identify trends, monitor and provide actionable insights.",data,,,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=3f2018d24bb77869&bb=NcnLQcnicBZ6G-4iMuYbPYPGyec2uVSGM_1db6qGM6w90cizxDhQJbS-Fq6HBV8wnCK4fYbFj3jB97vYhg-RM0KFmz8LDsda1skz_G3pmXiI5p9M4GSChaxOh8oCM39j&xkcb=SoDZ67M356-hkkQHYx0CbzkdCdPP&fccid=c629e32155ebd42c&vjs=3,Sr Data Scientist,HEB,,"San Antonio, TX 78204 
(Lone Star area)",Full-time,Creates an enterprise domain-specific reasoning system to boost actionable insights and optimize the resources of machine learning process.,,,Typically responds within 1 day,Extended hours,,,,Pay information not provided,https://www.indeed.com/addlLoc/redirect?tk=1idqrbhq7h71a82q&jk=3f2018d24bb77869&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D9jwCqoQIgoJbm9ybXRpdGxlGhVzZW5pb3IgZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,(Lone Star area),,,,,
https://www.indeed.com/rc/clk?jk=323d8c4648a7c716&bb=NcnLQcnicBZ6G-4iMuYbPSJgTiiv1W6mIbprjpKQwpn7TOgWGG5f9XArPKVEZK098e3Q9m8GslbSmifrkqSyt7Kk9KVc_Vf8o2bpEaP5oMQZVQA-dN0ez_hqkWGRkuXE&xkcb=SoBE67M356-hkkQHYx0BbzkdCdPP&fccid=dcaff20290660bac&vjs=3,Atmospheric Data Scientist,"Earth Resources Technology, Inc",,"Hybrid work in College Park, MD","$46,000 - $221,000 a year","Demonstrated proficiency in scientific programming languages such as Python, Fortran and in computational tools such as MATLAB or others.",,,,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=63abc2d3da4f0ab2&bb=NcnLQcnicBZ6G-4iMuYbPc5QkdUNGxdGaJM_U9dDcpkjqAfyq_rDqZ5cdnK-uGhbkLHP1VcFlTp0Lkc9ATn_uT2oBXAVLNpH7aW71wORLyVlXTPTwz4VCpAOhlL7yeT2&xkcb=SoDw67M356-hkkQHYx0AbzkdCdPP&fccid=82a5852c691fe3de&vjs=3,Senior Decision Scientist,Fractal Analytics,,California,"$90,000 - $160,000 a year","As a full-time employee of the company or as an hourly employee working more than 30 hours per week, you will be eligible to participate in the health, dental,…",,,,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=81d97d2806df07f0&bb=NcnLQcnicBZ6G-4iMuYbPfSPFf69Y5jqgLpKUHzp8XzI_-SHEqHFuZ1dnTG7pKt-aCJR7L8pr-e6MN4mGZPCfutZQovOc-Ei2clpoRdV4nWECtDY-2z-3zX7b_eg_ABi&xkcb=SoB-67M356-hkkQHYx0HbzkdCdPP&fccid=1ed82b75e5a2a528&vjs=3,Senior Data Analyst,XRHealth,,,Full-time,"Analysis of patient lifecycle, marketing funnel analysis, examining and studying trends, and communicating insights.",,,Pay information not provided,,,,Easily apply,,,,,,,,,,Remote,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=9e9685e76f90b3be&bb=NcnLQcnicBZ6G-4iMuYbPaK5yYr4Pvk6osRD8W8xxmHtzClujm8Xp9eO8jvIHqYmq54KocfekoKo3404IKoNHr2OrFTRi2tCBlmXYhhFalcxwE1nTtd-eQ%3D%3D&xkcb=SoDK67M356-hkkQHYx0GbzkdCdPP&fccid=30bd8a58380c700b&vjs=3,Principal Data Scientist,The MITRE Corporation,,"Hybrid work in McLean, VA 22102",Full-time,Advise senior executive sponsor on strategic challenges and technical solutions by leveraging data and applying industry best practices.,data,,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrbhq7h71a82q&jk=9e9685e76f90b3be&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D9uF-xOqECUKCW5vcm10aXRsZRoYcHJpbmNpcGFsIGRhdGEgc2NpZW50aXN0,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=e3ad2626ca8f7106&bb=NcnLQcnicBZ6G-4iMuYbPZxkFaBLEvdjXPAx_oCsPaJHuu260ynTMu5illo9ghjqIptg5hvCiM6PKkaA3sXXte9GPA5al_7KiQM2vb06PfjnnKudN4ns-VqgyXtWH04L&xkcb=SoBX67M356-hkkQHYx0FbzkdCdPP&fccid=12626f295bf6a003&vjs=3,Senior Data Scientist - Clearance Required,Logistics Management Institute,,"Fort Belvoir, VA 22060",Full-time,"This data scientist will work as part of a team of experienced data scientists, data engineers, and data analysts to support advanced analytics projects for the…",data,scientist,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrbhq7h71a82q&jk=e3ad2626ca8f7106&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D4P-SaoQIgoJbm9ybXRpdGxlGhVzZW5pb3IgZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,data,,,,scientists,data,data,
https://www.indeed.com/rc/clk?jk=e562910b653410d2&bb=ARN_HGB3gkBr_f9Ixpv6Lq_R9FzyszZbUDKEsjKLOGVrahrqRmDB0hdjqs3EvybtZn7WzrIxEPft9tlEgX9DT1oz970UTNTnIPxb_aic8iz29UL0QuJqtekKkU5dVnEH&xkcb=SoDj67M356-hGvSCyB0LbzkdCdPP&fccid=868297b060b46b2b&vjs=3,Senior Data Scientist,Prescient Edge Federal,,"Herndon, VA 20170",Full-time,"Conducts data analytics, data engineering, data mining, exploratory analysis, predictive analysis, and statistical analysis, and uses scientific techniques to…",data,data,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrbllfi96n87l&jk=e562910b653410d2&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D4Oy6hKqECIKCW5vcm10aXRsZRoVc2VuaW9yIGRhdGEgc2NpZW50aXN0,View similar jobs with this employer,,,,,,,,,,,,,,data,,,,,,,
https://www.indeed.com/rc/clk?jk=18fc317caeb9914b&bb=ARN_HGB3gkBr_f9Ixpv6Lrt1uHfLM4TrWkPUTMa0aNMGG4dsZpP6qyUav_e7EFdQYnSQkbb4dkc3pBNNU_pNhACSvYCDI7jdPvF3Pto-3UwjoPkdOHLI_VApSeG0Lnw7&xkcb=SoBX67M356-hGvSCyB0KbzkdCdPP&fccid=ef203e7e2c00cf23&vjs=3,"Data Scientist - IS-Digital Health (1.0 FTE, Days)",Lucile Packard Children's Hospital,,"Palo Alto, CA 94304","$149,385.60 - $195,312.00 a year",This position will apply principles of deep learning and predictive analytics and combine them with knowledge of clinical practice and operations to improve…,,,,Full-time,"Day shift
+1",+1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=fb36f79e7881e388&bb=ARN_HGB3gkBr_f9Ixpv6LoqhW52qYgBtnkvBZqrFpYmPwoGW414xKfN5QtZfr71GtCHqUjhEu1X45OyCtwMBoOzbVyK7Fa9ay9NqM6PXkHoBhweDoBzkDdvLJYhtTEJS&xkcb=SoDK67M356-hGvSCyB0JbzkdCdPP&fccid=caed318a9335aac0&vjs=3,"Data Scientist, Global Monetization Strategy & Analytics",TikTok,,"San Jose, CA","$176,000 - $395,000 a year",Provide high-information-density business data insights for leaders.,data,data,,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrbllfi96n87l&jk=fb36f79e7881e388&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D5_luQWqEBsKCW5vcm10aXRsZRoOZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,"Fluency in SQL/Hive, R/Python; experience in using data visualization products; knowledge…",,,,
https://www.indeed.com/rc/clk?jk=d80b4d48b1572864&bb=ARN_HGB3gkBr_f9Ixpv6LsIXIDCk4LoDlfE2Git0cWvbMr6sm7FcbekmHjApiuERAmtIchrO6bepdIkAMa9JCPGDXvkNhxRYaA-o2d7kAEW9BP35pXwD3A%3D%3D&xkcb=SoB-67M356-hGvSCyB0IbzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3,"Data Scientist Manager II, Product",Google,,"San Francisco, CA",Full-time,"As a data-loving member of the team, you serve as an analytics expert for your partners, using numbers to help them make better decisions.",,,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrbllfi96n87l&jk=d80b4d48b1572864&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D5gqqhAbCglub3JtdGl0bGUaDmRhdGEgc2NpZW50aXN0,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=50ffc07abbd719ad&bb=ARN_HGB3gkBr_f9Ixpv6Ln_as2_WRrBocDr6DmkvNDASxKwxvv4i4y9VG-MIRm7JiEscs3IcozGf2cjCz7jewzH4tFinAXj8nCvv9yCUE8Z8BrrGXr2Jbw%3D%3D&xkcb=SoDw67M356-hGvSCyB0PbzkdCdPP&fccid=30bd8a58380c700b&vjs=3,Data Scientist (Center for Securing the Homeland),The MITRE Corporation,,"Spring, TX 77386",Full-time,"Demonstrated expertise in Python with hands-on experience using data science libraries like Pandas, NumPy, and Scikit-learn for data analysis and machine…",data,data,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrbllfi96n87l&jk=50ffc07abbd719ad&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D9uF-xOqEBsKCW5vcm10aXRsZRoOZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Strengthen your profile,Save,Skip,,,Do you have this skill: Communication skills?,Communication skills,*,Yes,No,We'll use this to show jobs you may be qualified for.,,,,,,,,
https://www.indeed.com/rc/clk?jk=56309497ef652415&bb=ARN_HGB3gkBr_f9Ixpv6Lmew_ePQrnccp3IfT1mkyaplCRr-FOb5DGpoFkNPAVvJ-9EWdqg5gy0HI2lEV7COp0VxVnJDpFhpHDxxGtFYTxH7Hq5ZvKUYC2IL_kOr0Q8F&xkcb=SoBE67M356-hGvSCyB0ObzkdCdPP&fccid=12626f295bf6a003&vjs=3,Data Scientist - Clearance Required,Logistics Management Institute,,"Washington, DC",Full-time,Self-starter with the vision to independently identify opportunities for improvement through data analytics.,data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,"Bachelor’s degree in computer science, engineering,…",,,,
https://www.indeed.com/rc/clk?jk=c0cb504e621b13c0&bb=ARN_HGB3gkBr_f9Ixpv6Liverq4mmsNCXhXrjw8wqal-F1WEIxbOoa__DNKpzd36yi05l_ZhpmjrSoK36jH-ol2wPSgCfbhPQs-pQcCteEiXIe_CdXZOBg%3D%3D&xkcb=SoDZ67M356-hGvSCyB0NbzkdCdPP&fccid=b8b8967d814957f1&vjs=3,Senior Decision Scientist,"Delta Air Lines, Inc.",,"Atlanta, GA",,"Holistic Wellbeing programs to support physical, emotional, social, and financial health, including access to an employee assistance program offering support…",,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=e47d585a1a7dd680&bb=ARN_HGB3gkBr_f9Ixpv6LlYRK6a6RiLsMO607UtESWK5TqhnHwmctqEiMKHXymrReMvb3SPuSqw_X8gxslBjPZlWjV9f7KC1P-ZvFxzi0x2N9ikz80_vfQ%3D%3D&xkcb=SoBt67M356-hGvSCyB0MbzkdCdPP&fccid=dfc9b1c1e4c1619f&vjs=3,Senior Enterprise Data Scientist,CHS Corporate,,"Franklin, TN 37067",Full-time,"This role is responsible for leveraging expertise in data analytics, machine learning, natural language processing, advanced statistical methods, and…",data,,Pay information not provided,,,,Easily apply,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=b44d722c5c98e965&bb=ARN_HGB3gkBr_f9Ixpv6LoBu0oHno_2hZSwxZr4AWiebCY-Ep724YWRr3IvyWdj3JE4zjsODPhLxR8oBgpp42IQNLisof5l3UGMph-HQDOfp8ExRdY4wvI2VLswSvGCE&xkcb=SoCE67M356-hGvSCyB0DbzkdCdPP&fccid=c5c1866616c64d0f&vjs=3,"Scientist / Senior Scientist, Machine Learning",Seismic Therapeutic Inc,,"Watertown, MA 02472",,"Working closely with our team of machine learning scientists, structural biologists, immunologists and others, you will develop and apply innovative machine…",scientists,,Pay information not provided,,,,Easily apply,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=00785d7b87419f25&bb=ARN_HGB3gkBr_f9Ixpv6LvpSCYpZyZ-JSabETWJ_jEN8CzLeHeYRO2wzD25Xw_6dQNcD_WQTrCx9-bW_5XYVwFtphuse-KW0e7ISGIiQ9f6PvYApnNzRgw%3D%3D&xkcb=SoAw67M356-hGvSCyB0CbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,Senior Data and Applied Scientist,Microsoft,,"Redmond, WA 98052 
(Overlake area)","$117,200 - $250,200 a year","You’ll also ensure scientific rigor, support the development of methods, and apply your expertise to support business impact.",,,,Full-time,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrbllfi96n87l&jk=00785d7b87419f25&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D6khqhAiCglub3JtdGl0bGUaFXNlbmlvciBkYXRhIHNjaWVudGlzdA%253D%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,(Overlake area),,,,,
https://www.indeed.com/rc/clk?jk=238a6de9fefe1a99&bb=ARN_HGB3gkBr_f9Ixpv6LkdnuBxBW_18U79AkXVIVUcdTBZKKAxPIowlCTmbjJDs15IHbaQ4dOQt_1m6k9MM-KamoSti0_BddjKLXARA3m3DLXAXlsE2fzdjsoGlK0tS&xkcb=SoCt67M356-hGvSCyB0BbzkdCdPP&fccid=e4c6a8c0c5c093b0&vjs=3,Principal Data Scientist- Generative AI,Citizens,,"Westwood, MA 02090",Full-time,"Experience in machine learning, data mining, deep learning and statistical methodology; demonstrated experience using these techniques to solve business…",data,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=563773a10406e56c&bb=ARN_HGB3gkBr_f9Ixpv6Lq_R9FzyszZbNlnz_kZSo7JFMxj8H-fBLvj4fyJuqoYYgDeTRzO9fOShKn4slzzT4ShiRK7S93q905biDrUPbxq5ImwKTecMyA%3D%3D&xkcb=SoAZ67M356-hGvSCyB0AbzkdCdPP&fccid=4027cfd917e1ee29&vjs=3,Data Scientist Principle,Salesforce,,"San Francisco, CA 94105 
(Financial District/South Beach area)","$223,000 - $323,400 a year",Collaborate with data scientists and product managers to develop and refine metrics.,data,scientists,,Full-time,On call,,,,,,,,,,,,,,,,,,,data,,(Financial District/South Beach area),Create data visualizations to communicate insights and trends to…,,,,
https://www.indeed.com/rc/clk?jk=fc36ff809a4eb29b&bb=ARN_HGB3gkBr_f9Ixpv6LjVNARZTv9A3fs8jXm8UlcH3xOOIZlr5cROHM1jP7vsNaIwSKAFmkjIO9PDF-9NhIZCBzNyCcQFI2e1yOF60xXpqlPWTODlRuA%3D%3D&xkcb=SoCX67M356-hGvSCyB0HbzkdCdPP&fccid=c1099851e9794854&vjs=3,"Machine Learning Engineer, International Data Engineering",Apple,,"Cupertino, CA","$143,100 - $264,200 a year","Note: Apple benefit, compensation and employee stock programs are subject to eligibility requirements and other terms of the applicable plan or program.",,,,Full-time,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrbllfi96n87l&jk=fc36ff809a4eb29b&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D-fJCaoQJgoJbm9ybXRpdGxlGhltYWNoaW5lIGxlYXJuaW5nIGVuZ2luZWVy,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,
